level,module,eclass,abstract,current_container,proposed_container,feature,feature_kind,feature_type,opposite,verdict,rationale,flags
kernel,kernel.emf,TraceLink,False,TraceModel.links,TraceModel.links,target,ref,ModelElement,incomingTraces,ref,cross-link,
kernel,kernel.emf,TraceModel,False,CIMModel.traceModel; PIMModel.traceModel; AwsPsmModel.traceModel,CIMModel.traceModel; PIMModel.traceModel; AwsPsmModel.traceModel,links,val,TraceLink,traceModel,flag: multiple-containment,containment owner,multiple-containment
kernel,kernel.emf,TraceableElement,True,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
kernel,kernel.emf,TransformationAssumption,True,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-data.emf,AccessPattern,False,DataStore.accessPatterns,DataStore.accessPatterns,usedByFunctions,ref,FunctionTarget,,ref,cross-link,
pim,pim-data.emf,AccessPattern,False,DataStore.accessPatterns,DataStore.accessPatterns,exposedByRoutes,ref,RouteEndpoint,,ref,cross-link,
pim,pim-policy.emf,AlertPolicy,False,ObservabilityConfig.alerts,ObservabilityConfig.alerts,conditionExpression,val,Expression,,val,containment owner,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,routes,val,ApiRoute,api,val,containment owner,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,contract,val,ApiContract,,val,containment owner,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,auth,ref,AuthPolicy,,ref,cross-link,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,cors,ref,CorsPolicy,,ref,cross-link,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,rateLimit,ref,RateLimitPolicy,,ref,cross-link,
pim,pim-api.emf,Api,False,ServerlessService.apis,ServerlessService.apis,observability,ref,ObservabilityConfig,,ref,cross-link,
pim,pim-contracts.emf,ApiContract,False,Api.contract,Api.contract,requestSchemas,ref,Schema,,ref,cross-link,
pim,pim-contracts.emf,ApiContract,False,Api.contract,Api.contract,responseSchemas,ref,Schema,,ref,cross-link,
pim,pim-contracts.emf,ApiContract,False,Api.contract,Api.contract,errorSchemas,ref,Schema,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,errorMappings,val,ErrorMapping,apiRoute,val,containment owner,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,requestSchema,ref,Schema,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,responseSchema,ref,Schema,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,functionIntegration,ref,Function,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,workflowIntegration,ref,Workflow,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,authorization,ref,AuthorizationPolicy,,ref,cross-link,
pim,pim-api.emf,ApiRoute,False,Api.routes,Api.routes,timeout,ref,TimeoutPolicy,,ref,cross-link,
pim,pim-workflow.emf,ApprovalTask,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,ArchitecturePolicy,True,PIMModel.policies,PIMModel.policies,attachedTo,ref,PolicyTarget,,ref,cross-link,
pim,pim-security.emf,AuthPolicy,False,(none),(none),identityProvider,ref,IdentityProvider,,flag: unreachable,cross-link,unreachable
pim,pim-security.emf,AuthorizationPolicy,False,(none),(none),rule,val,Expression,,flag: unreachable,containment owner,unreachable
pim,pim-security.emf,AuthorizationPolicy,False,(none),(none),allowedPrincipals,ref,Principal,,ref,cross-link,unreachable
pim,pim-security.emf,AuthorizationPolicy,False,(none),(none),permissions,ref,Permission,,ref,cross-link,unreachable
pim,pim-policy.emf,BackupPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,BatchPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,BusinessRule,False,PIMModel.businessRules,PIMModel.businessRules,expression,val,Expression,,val,containment owner,
pim,pim-policy.emf,BusinessRule,False,PIMModel.businessRules,PIMModel.businessRules,inputSchemas,ref,Schema,,ref,cross-link,
pim,pim-policy.emf,BusinessRule,False,PIMModel.businessRules,PIMModel.businessRules,outputSchemas,ref,Schema,,ref,cross-link,
pim,pim-policy.emf,BusinessRule,False,PIMModel.businessRules,PIMModel.businessRules,enforcedBy,ref,FunctionTarget,,ref,cross-link,
pim,pim-policy.emf,CachePolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-workflow.emf,CallbackTaskConfig,False,TaskStep.callbackConfig,TaskStep.callbackConfig,callbackRoute,ref,RouteEndpoint,,ref,cross-link,
pim,pim-workflow.emf,CallbackTaskConfig,False,TaskStep.callbackConfig,TaskStep.callbackConfig,completionEvents,ref,EventType,,ref,cross-link,
pim,pim-workflow.emf,CallbackTaskConfig,False,TaskStep.callbackConfig,TaskStep.callbackConfig,timeout,ref,TimeoutPolicy,,ref,cross-link,
pim,pim-workflow.emf,ChoiceStep,False,(none),(none),condition,val,Expression,,flag: unreachable,containment owner,unreachable
pim,pim-workflow.emf,ChoiceStep,False,(none),(none),invokesFunction,ref,Function,,ref,cross-link,unreachable
pim,pim-workflow.emf,CompensationPolicy,False,(none),(none),compensationFunctions,ref,Function,,flag: unreachable,cross-link,unreachable
pim,pim-workflow.emf,CompensationPolicy,False,(none),(none),compensationEvents,ref,EventType,,ref,cross-link,unreachable
pim,pim-policy.emf,CompliancePolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-compute.emf,ComputeElement,True,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,ConcurrencyPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-config.emf,ConfigParameter,False,ConfigurationSet.parameters,ConfigurationSet.parameters,,,,,ok,leaf classifier,
pim,pim-config.emf,ConfigurationSet,False,PIMModel.configurations,PIMModel.configurations,parameters,val,ConfigParameter,configurationSet,val,containment owner,
pim,pim-config.emf,ConfigurationSet,False,PIMModel.configurations,PIMModel.configurations,environmentVariables,val,EnvironmentVariable,configurationSet,val,containment owner,
pim,pim-config.emf,ConfigurationSet,False,PIMModel.configurations,PIMModel.configurations,environments,ref,EnvironmentTarget,,ref,cross-link,
pim,pim-config.emf,ConfigurationSet,False,PIMModel.configurations,PIMModel.configurations,appliesTo,ref,ConfigurableElement,,ref,cross-link,
pim,pim-policy.emf,CorsPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,CostPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-config.emf,CredentialRequirement,False,ExternalAdapter.credentials,ExternalAdapter.credentials,secret,ref,Secret,usedForCredentials,ref,cross-link,
pim,pim-data.emf,DataAccess,False,PIMModel.dataAccesses,PIMModel.dataAccesses,dataModels,ref,DataModel,,ref,cross-link,
pim,pim-data.emf,DataAccess,False,PIMModel.dataAccesses,PIMModel.dataAccesses,accessPatterns,ref,AccessPattern,,ref,cross-link,
pim,pim-data.emf,DataChangeStream,False,DataStore.changeStream,DataStore.changeStream,emittedEvents,ref,EventType,,ref,cross-link,
pim,pim-data.emf,DataField,False,DataModel.storageFields,DataModel.storageFields,,,,,ok,leaf classifier,
pim,pim-data.emf,DataModel,False,DataStore.ownedDataModels,DataStore.ownedDataModels,storageFields,val,DataField,dataModel,val,containment owner,
pim,pim-data.emf,DataModel,False,DataStore.ownedDataModels,DataStore.ownedDataModels,accessPatterns,ref,AccessPattern,,ref,cross-link,
pim,pim-policy.emf,DataProtectionPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,DataQualityPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-data.emf,DataStore,False,(none),(none),ownedDataModels,val,DataModel,dataStore,flag: unreachable,containment owner,unreachable
pim,pim-data.emf,DataStore,False,(none),(none),accessPatterns,val,AccessPattern,dataStore,val,containment owner,unreachable
pim,pim-data.emf,DataStore,False,(none),(none),indexCandidates,val,IndexCandidate,dataStore,val,containment owner,unreachable
pim,pim-data.emf,DataStore,False,(none),(none),changeStream,val,DataChangeStream,dataStore,val,containment owner,unreachable
pim,pim-policy.emf,DeadLetterPolicy,False,ResiliencePolicy.deadLetter,ResiliencePolicy.deadLetter,deadLetterChannel,ref,EventCarrier,,ref,cross-link,
pim,pim-policy.emf,DecisionModel,False,PIMModel.decisionModels,PIMModel.decisionModels,rules,val,DecisionRule,,val,containment owner,
pim,pim-policy.emf,DecisionModel,False,PIMModel.decisionModels,PIMModel.decisionModels,inputs,ref,Schema,,ref,cross-link,
pim,pim-policy.emf,DecisionModel,False,PIMModel.decisionModels,PIMModel.decisionModels,outputs,ref,Schema,,ref,cross-link,
pim,pim-policy.emf,DecisionRule,False,DecisionTable.rules; DecisionModel.rules,DecisionTable.rules; DecisionModel.rules,,,,,flag: multiple-containment,leaf classifier,multiple-containment
pim,pim-deployment.emf,DeploymentUnit,False,PIMModel.deploymentUnits,PIMModel.deploymentUnits,services,ref,ServerlessService,,ref,cross-link,
pim,pim-deployment.emf,DeploymentUnit,False,PIMModel.deploymentUnits,PIMModel.deploymentUnits,contains,ref,DeployableElement,,ref,cross-link,
pim,pim-deployment.emf,DeploymentUnit,False,PIMModel.deploymentUnits,PIMModel.deploymentUnits,targetEnvironments,ref,Environment,,ref,cross-link,
pim,pim-deployment.emf,Environment,False,PIMModel.environments,PIMModel.environments,configurationSets,ref,ConfigurationSet,,ref,cross-link,
pim,pim-deployment.emf,Environment,False,PIMModel.environments,PIMModel.environments,parameters,ref,ConfigParameter,,ref,cross-link,
pim,pim-deployment.emf,Environment,False,PIMModel.environments,PIMModel.environments,variables,ref,EnvironmentVariable,,ref,cross-link,
pim,pim-config.emf,EnvironmentVariable,False,ConfigurationSet.environmentVariables,ConfigurationSet.environmentVariables,parameter,ref,ConfigParameter,,ref,cross-link,
pim,pim-config.emf,EnvironmentVariable,False,ConfigurationSet.environmentVariables,ConfigurationSet.environmentVariables,secret,ref,Secret,,ref,cross-link,
pim,pim-workflow.emf,ErrorHandler,False,WorkflowStep.catchHandlers,WorkflowStep.catchHandlers,nextStep,ref,WorkflowStep,,ref,cross-link,
pim,pim-workflow.emf,ErrorHandler,False,WorkflowStep.catchHandlers,WorkflowStep.catchHandlers,handlerFunction,ref,Function,,ref,cross-link,
pim,pim-api.emf,ErrorMapping,False,ApiRoute.errorMappings,ApiRoute.errorMappings,errorSchema,ref,Schema,,ref,cross-link,
pim,pim-workflow.emf,EscalationPolicy,False,PIMModel.escalationPolicies,PIMModel.escalationPolicies,escalateTo,ref,Principal,,ref,cross-link,
pim,pim-integration.emf,EventBus,False,(none),(none),routingRules,val,EventRoutingRule,eventBus,flag: unreachable,containment owner,unreachable
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,eventTypes,ref,EventType,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,producers,ref,Function,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,consumers,ref,Function,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,workflowConsumers,ref,Workflow,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,externalProducers,ref,ExternalAdapter,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,externalConsumers,ref,ExternalAdapter,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,resilience,ref,ResiliencePolicy,,ref,cross-link,
pim,pim-integration.emf,EventChannel,True,ServerlessService.channels,ServerlessService.channels,observability,ref,ObservabilityConfig,,ref,cross-link,
pim,pim-contracts.emf,EventEnvelope,False,EventType.envelope,EventType.envelope,,,,,ok,leaf classifier,
pim,pim-integration.emf,EventFlow,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-integration.emf,EventRoutingRule,False,EventBus.routingRules,EventBus.routingRules,eventTypes,ref,EventType,,ref,cross-link,
pim,pim-integration.emf,EventRoutingRule,False,EventBus.routingRules,EventBus.routingRules,targets,ref,RoutingTarget,,ref,cross-link,
pim,pim-integration.emf,EventRoutingRule,False,EventBus.routingRules,EventBus.routingRules,resilience,ref,ResiliencePolicy,,ref,cross-link,
pim,pim-contracts.emf,EventType,False,PIMModel.eventTypes,PIMModel.eventTypes,envelope,val,EventEnvelope,,val,containment owner,
pim,pim-contracts.emf,EventType,False,PIMModel.eventTypes,PIMModel.eventTypes,producedBy,ref,FunctionTarget,,ref,cross-link,
pim,pim-contracts.emf,EventType,False,PIMModel.eventTypes,PIMModel.eventTypes,consumedBy,ref,FunctionTarget,,ref,cross-link,
pim,pim-external.emf,ExternalAdapter,False,ServerlessService.adapters,ServerlessService.adapters,credentials,val,CredentialRequirement,,val,containment owner,
pim,pim-external.emf,ExternalAdapter,False,ServerlessService.adapters,ServerlessService.adapters,adapterFunctions,ref,FunctionTarget,,ref,cross-link,
pim,pim-external.emf,ExternalAdapter,False,ServerlessService.adapters,ServerlessService.adapters,resilience,ref,ResiliencePolicy,,ref,cross-link,
pim,pim-external.emf,ExternalAdapter,False,ServerlessService.adapters,ServerlessService.adapters,observability,ref,ObservabilityConfig,,ref,cross-link,
pim,pim-external.emf,ExternalAdapter,False,ServerlessService.adapters,ServerlessService.adapters,idempotency,ref,IdempotencyPolicy,,ref,cross-link,
pim,pim-external.emf,ExternalEndpoint,False,PIMModel.externalEndpoints,PIMModel.externalEndpoints,,,,,ok,leaf classifier,
pim,pim-integration.emf,ExternalIntegrationFlow,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-workflow.emf,FailureEndStep,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-integration.emf,Flow,True,PIMModel.flows,PIMModel.flows,resilience,ref,ResiliencePolicy,,ref,cross-link,
pim,pim-integration.emf,Flow,True,PIMModel.flows,PIMModel.flows,observability,ref,ObservabilityConfig,,ref,cross-link,
pim,pim-integration.emf,Flow,True,PIMModel.flows,PIMModel.flows,policies,ref,ArchitecturePolicy,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,triggers,val,Trigger,function,val,containment owner,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,reads,ref,StorageElement,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,writes,ref,StorageElement,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,publishes,ref,EventType,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,subscribesTo,ref,EventType,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,callsAdapters,ref,ExternalAdapter,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,usesSecrets,ref,Secret,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,environmentVariables,ref,EnvironmentVariable,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,idempotency,ref,IdempotencyPolicy,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,timeout,ref,TimeoutPolicy,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,resilience,ref,ResiliencePolicy,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,concurrency,ref,ConcurrencyPolicy,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,observability,ref,ObservabilityConfig,,ref,cross-link,
pim,pim-compute.emf,Function,False,ServerlessService.functions,ServerlessService.functions,securityPolicies,ref,SecurityPolicy,,ref,cross-link,
pim,pim-contracts.emf,FunctionContract,False,(none),(none),inputSchema,ref,Schema,,flag: unreachable,cross-link,unreachable
pim,pim-contracts.emf,FunctionContract,False,(none),(none),outputSchema,ref,Schema,,ref,cross-link,unreachable
pim,pim-contracts.emf,FunctionContract,False,(none),(none),errorSchemas,ref,Schema,,ref,cross-link,unreachable
pim,pim-contracts.emf,FunctionContract,False,(none),(none),emittedEvents,ref,EventType,,ref,cross-link,unreachable
pim,pim-workflow.emf,HumanTask,False,PIMModel.humanTasks,PIMModel.humanTasks,assignees,ref,Principal,,ref,cross-link,
pim,pim-workflow.emf,HumanTask,False,PIMModel.humanTasks,PIMModel.humanTasks,timeout,ref,TimeoutPolicy,,ref,cross-link,
pim,pim-workflow.emf,HumanTask,False,PIMModel.humanTasks,PIMModel.humanTasks,escalation,ref,EscalationPolicy,,ref,cross-link,
pim,pim-workflow.emf,HumanTask,False,PIMModel.humanTasks,PIMModel.humanTasks,completionEvents,ref,EventType,,ref,cross-link,
pim,pim-policy.emf,IdempotencyPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-security.emf,IdentityProvider,False,PIMModel.identityProviders,PIMModel.identityProviders,principals,ref,Principal,,ref,cross-link,
pim,pim-deployment.emf,ImplementationProfile,False,PIMModel.implementationProfile,PIMModel.implementationProfile,,,,,ok,leaf classifier,
pim,pim-data.emf,IndexCandidate,False,DataStore.indexCandidates,DataStore.indexCandidates,supportsAccessPatterns,ref,AccessPattern,,ref,cross-link,
pim,pim-integration.emf,IntegrationElement,True,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,LoggingPolicy,False,ObservabilityConfig.logging,ObservabilityConfig.logging,,,,,ok,leaf classifier,
pim,pim-workflow.emf,MapStateConfig,False,MapStep.mapConfig,MapStep.mapConfig,,,,,ok,leaf classifier,
pim,pim-workflow.emf,MapStep,False,(none),(none),mapConfig,val,MapStateConfig,,flag: unreachable,containment owner,unreachable
pim,pim-integration.emf,MessageFlow,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,MetricDimension,False,MetricPolicy.dimensions; CloudWatchMetricTransformation.dimensions; CloudWatchAlarm.dimensions,MetricPolicy.dimensions; CloudWatchMetricTransformation.dimensions; CloudWatchAlarm.dimensions,,,,,flag: multiple-containment,leaf classifier,multiple-containment
pim,pim-policy.emf,MetricPolicy,False,ObservabilityConfig.metrics,ObservabilityConfig.metrics,dimensions,val,MetricDimension,metric,val,containment owner,
pim,pim-data.emf,ObjectNotificationRule,False,ObjectStore.notificationRules,ObjectStore.notificationRules,emittedEvents,ref,EventType,,ref,cross-link,
pim,pim-data.emf,ObjectNotificationRule,False,ObjectStore.notificationRules,ObjectStore.notificationRules,targets,ref,RoutingTarget,,ref,cross-link,
pim,pim-data.emf,ObjectStore,False,(none),(none),notificationRules,val,ObjectNotificationRule,objectStore,flag: unreachable,containment owner,unreachable
pim,pim-data.emf,ObjectStore,False,(none),(none),objectMetadataSchemas,ref,Schema,,ref,cross-link,unreachable
pim,pim-data.emf,ObjectStore,False,(none),(none),emittedEvents,ref,EventType,,ref,cross-link,unreachable
pim,pim-policy.emf,ObservabilityConfig,False,(none),(none),logging,val,LoggingPolicy,,flag: unreachable,containment owner,unreachable
pim,pim-policy.emf,ObservabilityConfig,False,(none),(none),metrics,val,MetricPolicy,observability,val,containment owner,unreachable
pim,pim-policy.emf,ObservabilityConfig,False,(none),(none),tracing,val,TracingPolicy,,val,containment owner,unreachable
pim,pim-policy.emf,ObservabilityConfig,False,(none),(none),alerts,val,AlertPolicy,observability,val,containment owner,unreachable
pim,pim-policy.emf,ObservabilityConfig,False,(none),(none),slos,val,Slo,observability,val,containment owner,unreachable
pim,pim-integration.emf,OrchestrationFlow,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,OrderingPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-root.emf,PIMModel,False,(none),(none),services,val,ServerlessService,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),serviceMemberships,val,ServiceElementMembership,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),deploymentUnits,val,DeploymentUnit,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),environments,val,Environment,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),implementationProfile,val,ImplementationProfile,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),platformCapabilities,val,PlatformCapability,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),platformMappingAssessments,val,PlatformMappingAssessment,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),schemas,val,Schema,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),eventTypes,val,EventType,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),businessRules,val,BusinessRule,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),decisionModels,val,DecisionModel,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),policies,val,ArchitecturePolicy,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),flows,val,Flow,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),dataAccesses,val,DataAccess,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),humanTasks,val,HumanTask,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),escalationPolicies,val,EscalationPolicy,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),externalEndpoints,val,ExternalEndpoint,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),identityProviders,val,IdentityProvider,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),principals,val,Principal,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),configurations,val,ConfigurationSet,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),secrets,val,Secret,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),traceModel,val,TraceModel,,val,containment owner,
pim,pim-root.emf,PIMModel,False,(none),(none),readiness,val,ProductionReadinessAssessment,,val,containment owner,
pim,pim-workflow.emf,ParallelBranch,False,ParallelStep.branches,ParallelStep.branches,steps,val,WorkflowStep,,val,containment owner,
pim,pim-workflow.emf,ParallelBranch,False,ParallelStep.branches,ParallelStep.branches,transitions,val,WorkflowTransition,,val,containment owner,
pim,pim-workflow.emf,ParallelStep,False,(none),(none),branches,val,ParallelBranch,ownerStep,flag: unreachable,containment owner,unreachable
pim,pim-workflow.emf,PassStep,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-security.emf,Permission,False,Principal.permissions,Principal.permissions,,,,,ok,leaf classifier,
pim,pim-deployment.emf,PlatformCapability,False,PIMModel.platformCapabilities,PIMModel.platformCapabilities,supportedPimConcepts,ref,ModelElement,,ref,cross-link,
pim,pim-deployment.emf,PlatformMappingAssessment,False,PIMModel.platformMappingAssessments,PIMModel.platformMappingAssessments,,,,,ok,leaf classifier,
pim,pim-policy.emf,PolicySetting,True,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-security.emf,Principal,False,PIMModel.principals,PIMModel.principals,permissions,val,Permission,principal,val,containment owner,
pim,pim-integration.emf,PubSubFlow,False,(none),(none),subscriptions,ref,Subscription,,flag: unreachable,cross-link,unreachable
pim,pim-integration.emf,Queue,False,(none),(none),deadLetterChannel,ref,Queue,,flag: unreachable,cross-link,unreachable
pim,pim-integration.emf,Queue,False,(none),(none),batchPolicy,ref,BatchPolicy,,ref,cross-link,unreachable
pim,pim-policy.emf,RateLimitPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-integration.emf,RequestResponseFlow,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,ResiliencePolicy,False,(none),(none),retry,val,RetryPolicy,,flag: unreachable,containment owner,unreachable
pim,pim-policy.emf,ResiliencePolicy,False,(none),(none),deadLetter,val,DeadLetterPolicy,,val,containment owner,unreachable
pim,pim-policy.emf,ResiliencePolicy,False,(none),(none),timeout,ref,TimeoutPolicy,,ref,cross-link,unreachable
pim,pim-policy.emf,RetentionPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-policy.emf,RetryPolicy,False,ResiliencePolicy.retry; WorkflowStep.retry,ResiliencePolicy.retry; WorkflowStep.retry,,,,,flag: multiple-containment,leaf classifier,multiple-containment
pim,pim-integration.emf,Schedule,False,ServerlessService.schedules,ServerlessService.schedules,targets,ref,RoutingTarget,,ref,cross-link,
pim,pim-contracts.emf,Schema,False,PIMModel.schemas,PIMModel.schemas,fields,val,SchemaField,ownerSchema,val,containment owner,
pim,pim-contracts.emf,Schema,False,PIMModel.schemas,PIMModel.schemas,constraints,val,SchemaConstraint,ownerSchema,val,containment owner,
pim,pim-contracts.emf,SchemaConstraint,False,Schema.constraints,Schema.constraints,expressionModel,val,Expression,,val,containment owner,
pim,pim-contracts.emf,SchemaEnumLiteral,False,SchemaField.enumValues,SchemaField.enumValues,,,,,ok,leaf classifier,
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,cardinality,val,Cardinality,,flag: multiple-containment,containment owner,multiple-containment
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,enumValues,val,SchemaEnumLiteral,field,val,containment owner,multiple-containment
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,constraints,val,SchemaValidationConstraint,,val,containment owner,multiple-containment
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,arrayItem,val,SchemaField,,val,containment owner,multiple-containment
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,mapValue,val,SchemaField,,val,containment owner,multiple-containment
pim,pim-contracts.emf,SchemaField,False,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,Schema.fields; SchemaField.arrayItem; SchemaField.mapValue,objectSchema,ref,Schema,,ref,cross-link,multiple-containment
pim,pim-contracts.emf,SchemaValidationConstraint,False,SchemaField.constraints,SchemaField.constraints,expression,val,Expression,,val,containment owner,
pim,pim-config.emf,Secret,False,PIMModel.secrets,PIMModel.secrets,usedForCredentials,ref,CredentialRequirement,secret,ref,cross-link,
pim,pim-security.emf,SecurityPolicy,False,(none),(none),,,,,flag: unreachable,leaf classifier,unreachable
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,functions,val,Function,service,val,containment owner,
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,apis,val,Api,service,val,containment owner,
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,channels,val,EventChannel,service,val,containment owner,
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,schedules,val,Schedule,service,val,containment owner,
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,stores,val,StorageElement,service,val,containment owner,
pim,pim-deployment.emf,ServerlessService,False,PIMModel.services,PIMModel.services,workflows,val,Workflow,service,val,containment owner,
